,Tot_Streams,Best_Rank,Top_Category,%Stream,Best_Rank_Moment,Best_Rank_Moment_5_Day
2017-10-20,5337784,4,0,0.047396509511607066,0.0,0.0
2017-10-21,5142806,4,0,0.05052213099679327,0.0,0.2
2017-10-22,4559623,4,0,0.05067296032417017,0.0,0.2
2017-10-23,4873832,4,0,0.04895588288087559,0.0,0.0
2017-10-24,5053943,3,0,0.049973713075607336,1.0,0.2
2017-10-25,4970074,3,0,0.04821352487974373,0.0,0.2
2017-10-26,5042078,3,0,0.04848925606456861,0.0,0.2
2017-10-27,5335303,2,0,0.04889888440804411,1.0,0.4
2017-10-28,5030983,2,0,0.05090164613302904,0.0,0.4
2017-10-29,4517007,2,0,0.051178068130060296,0.0,0.2
2017-10-30,4672253,2,0,0.048548474538758615,0.0,0.2
2017-10-31,4688939,2,0,0.043730042662480414,0.0,0.2
2017-11-01,4812997,3,0,0.047553565622518945,-1.0,-0.2
2017-11-02,4976135,2,0,0.047552061261906114,1.0,0.0
2017-11-03,5066951,2,0,0.04431998322699394,0.0,0.0
2017-11-04,4937732,2,0,0.0479048820130301,0.0,0.0
2017-11-05,4404324,2,0,0.04814728680153664,0.0,0.0
2017-11-06,4462031,2,0,0.04362036717184084,0.0,0.2
2017-11-07,4709905,2,0,0.04466801939837489,0.0,0.0
2017-11-08,4721695,2,0,0.045068209108197636,0.0,0.0
2017-11-09,4779018,2,0,0.045578514489363765,0.0,0.0
2017-11-10,4988626,2,0,0.0459054052306915,0.0,0.0
2017-11-11,4945290,2,0,0.04885558188476054,0.0,0.0
2017-11-12,4501792,2,0,0.04994442289060213,0.0,0.0
2017-11-13,4422367,2,0,0.04513028783937645,0.0,0.0
2017-11-14,4624159,2,0,0.04560079081517259,0.0,0.0
2017-11-15,4712283,2,0,0.046199786448626184,0.0,0.0
2017-11-16,4696465,2,0,0.04601904017804234,0.0,0.0
2017-11-17,5064119,2,0,0.047713203876998664,0.0,0.0
2017-11-18,5039379,2,0,0.05086238720784133,0.0,0.0
2017-11-19,4470969,2,0,0.05008784871343803,0.0,0.0
2017-11-20,4372288,2,0,0.04522843089126342,0.0,0.0
2017-11-21,4764153,2,0,0.04683902204678537,0.0,0.0
2017-11-22,4800005,2,0,0.046097142443037295,0.0,0.0
2017-11-23,4159325,2,0,0.043933268098038505,0.0,0.0
2017-11-24,3974604,2,0,0.04416698468211926,0.0,0.0
2017-11-25,4085404,2,0,0.04431294641149764,0.0,0.0
2017-11-26,3867074,2,0,0.04278462407788702,0.0,0.0
2017-11-27,3948498,2,0,0.04085230332407244,0.0,0.0
2017-11-28,4099320,2,0,0.04140966695892599,0.0,0.0
2017-11-29,4106195,2,0,0.04091231769837315,0.0,0.0
2017-11-30,4121401,2,0,0.04077471827198341,0.0,0.0
2017-12-01,4147392,2,0,0.03659654218923948,0.0,0.0
2017-12-02,4135686,2,0,0.038029247944225616,0.0,0.0
2017-12-03,3698215,2,0,0.036784273781149894,0.0,0.0
2017-12-04,3660908,2,0,0.03494033218086513,0.0,0.0
2017-12-05,3779671,2,0,0.035497281976955224,0.0,0.0
2017-12-06,3758727,2,0,0.03550300401881824,0.0,0.0
2017-12-07,3998819,2,0,0.03714366533579073,0.0,0.0
2017-12-08,4190830,2,0,0.037179983553732816,0.0,0.0
2017-12-09,3789266,2,0,0.034527691647606926,0.0,0.0
2017-12-10,3142028,2,0,0.03144635531782954,0.0,0.0
2017-12-11,3110687,2,0,0.030707595108750374,0.0,0.0
2017-12-12,3261863,2,0,0.031037668914169297,0.0,0.0
2017-12-13,3262887,2,0,0.031058269167896738,0.0,0.0
2017-12-14,3301334,2,0,0.03117298220803344,0.0,0.0
2017-12-15,3349795,4,0,0.028139460577714454,-1.0,-0.2
2017-12-16,3347177,2,0,0.02929209604695057,1.0,0.0
2017-12-17,2995505,2,0,0.029672734112379903,0.0,0.0
2017-12-18,3017475,4,0,0.02845358093852465,-1.0,-0.2
2017-12-19,3150633,5,0,0.028971241759831953,-1.0,-0.4
2017-12-20,3182669,4,0,0.028953832538342276,1.0,0.0
2017-12-21,3229016,3,0,0.02878134865183982,1.0,0.0
2017-12-22,3692785,6,0,0.02931210935798052,-1.0,-0.2
2017-12-23,3260976,3,0,0.027029135484020698,1.0,0.2
2017-12-24,2720065,7,0,0.02022842071004046,-1.0,0.2
2017-12-25,1900510,23,0,0.01206918621896828,-1.0,-0.2
2017-12-26,2701853,2,0,0.03095650551928267,1.0,-0.2
2017-12-27,2940533,4,0,0.0320352629933209,-1.0,-0.2
2017-12-28,3001902,4,0,0.032271253362012184,0.0,-0.4
2017-12-29,3188824,5,0,0.03409378866802115,-1.0,-0.4
2017-12-30,3156836,5,0,0.03445680881502696,0.0,-0.2
2017-12-31,3269983,5,0,0.031683461006879465,0.0,-0.4
2018-01-01,3028903,3,0,0.03363542928671873,1.0,0.0
2018-01-02,2712373,7,0,0.029989681297532555,-1.0,-0.2
2018-01-03,2792562,7,0,0.029223072397374563,0.0,0.0
2018-01-04,2724839,7,0,0.02872075429942421,0.0,0.0
2018-01-05,2791542,11,0,0.02755051644030497,-1.0,0.0
2018-01-06,2803389,11,0,0.02890144818019803,0.0,0.0
2018-01-07,2563078,11,0,0.028449733824931548,0.0,0.0
2018-01-08,2584527,14,0,0.026110616529418564,-1.0,0.0
2018-01-09,2649060,16,0,0.025825634587714197,-1.0,0.0
