,Tot_Streams,Best_Rank,Top_Category,%Stream,Best_Rank_Moment,Best_Rank_Moment_5_Day
2017-12-24,3460253,9,0,0.025733007647677403,-1.0,-0.2
2017-12-25,2658432,38,0,0.016882368868600683,-1.0,-0.6
2017-12-26,3304633,4,0,0.03786286289583617,1.0,-0.2
2017-12-27,3738683,3,0,0.04073060671438068,1.0,0.2
2017-12-28,3808927,3,0,0.04094698902709315,0.0,0.0
2017-12-29,3910083,3,0,0.04180523712704813,0.0,0.2
2017-12-30,4057736,2,0,0.044290116298044066,1.0,0.6
2017-12-31,3958870,2,0,0.038358212650128426,0.0,0.4
2018-01-01,3860250,2,0,0.04286738991115132,0.0,0.2
2018-01-02,3795330,2,0,0.041963526815435866,0.0,0.2
2018-01-03,4149418,2,0,0.04342204134446045,0.0,0.2
2018-01-04,4050334,2,0,0.04269193432881871,0.0,0.0
2018-01-05,4263636,3,0,0.04207902790410322,-1.0,0.0
2018-01-06,4249242,2,0,0.043807422897115256,1.0,0.0
2018-01-07,3855566,3,0,0.04279613279207891,-1.0,0.0
2018-01-08,4253968,3,0,0.04297642360726649,0.0,0.0
2018-01-09,4462742,3,0,0.04350718524731219,0.0,0.0
